account_number,annual_income,household_size,years_post_high_school_ed,hours_per_week_watching_tv,age,gender,exceeded_credit_limit_in_past,annual_charges
11429523,63,3,1,16,59,Female,No,7768.11
10584111,76.7,7,2,43,28,Female,No,8090.19
22604445,81.4,2,3,59,56,Male,No,21757.59
16620929,37,3,4,58,37,Female,No,8040.15
13241923,51.1,2,4,58,38,Male,No,8559.79
17306743,76.5,6,2,17,44,Female,No,16774.57
6914521,81.6,2,2,24,69,Male,No,13487.88
17095146,103,4,0,15,65,Male,Yes,19947.72
5074246,127,2,1,19,57,Male,No,19362.09
25022900,31.6,2,4,21,61,Male,No,7574.92
26475872,55.4,8,5,22,39,Female,No,15402.88
15791513,26.4,7,4,44,33,Female,No,0
12109809,25.7,8,1,36,43,Female,No,4103.89
16831614,13.1,2,3,15,50,Male,Yes,3628.27
17263724,90.2,7,0,5,57,Male,No,23128.46
168591,29.5,5,1,56,52,Male,No,14742.45
12301551,81.6,3,4,20,38,Male,Yes,15762.99
16144520,108.8,5,5,40,49,Female,No,19017.45
17285971,33.2,3,5,48,46,Male,No,8437.61
399718,69.4,2,4,35,50,Female,No,12169.58
7250094,54.2,2,1,41,52,Male,No,17381.52
22955431,59.3,2,2,19,47,Female,No,6604.29
29214831,88.2,7,4,41,61,Male,No,21399.75
6668776,117.8,6,0,38,41,Male,No,26911.55
26393915,58.7,1,3,17,64,Male,No,7803.84
21718783,87.1,5,3,46,42,Female,Yes,13747.44
29908252,51.9,3,3,51,33,Female,No,2440.35
19015044,76.3,8,2,34,49,Female,No,16348.77
20647021,43.1,7,3,39,49,Female,No,18269.96
3735098,68,1,4,20,39,Female,No,7382.99
24123718,41.5,7,5,47,41,Male,No,12204.77
22319656,77.6,7,4,13,47,Male,No,12510.06
16797397,114.4,2,1,60,29,Male,No,11008.58
24457515,67.3,4,5,37,59,Male,No,5762.38
9788265,45.3,3,4,33,50,Male,No,17441.86
26194739,87.1,5,4,12,63,Female,No,6987.45
26532489,90.5,8,4,60,32,Male,No,22298.07
28732331,22.4,2,1,44,33,Female,No,843.21
744676,99.4,1,4,49,43,Female,No,15439.28
1246861,79.2,2,5,39,54,Male,No,13427.3
10129307,110.7,8,2,49,36,Female,No,15314.95
6939072,31.7,1,5,6,39,Female,No,5541.04
1838201,96,4,4,26,41,Female,No,12116.96
1296486,10.3,5,2,14,37,Male,No,2926.91
15841735,103.4,5,3,49,41,Female,No,14941.11
5873487,79.9,2,4,50,49,Male,No,2040.4
580576,63,7,4,19,53,Male,No,9475.51
2336389,40.2,2,1,48,58,Male,No,0
5725384,54.3,3,1,51,37,Female,No,2688.96
13453876,46.2,4,3,15,57,Male,No,10093.08
20125777,51.4,4,3,28,43,Male,No,0
2541052,113.1,7,4,21,34,Male,No,16689.29
10136180,94.6,7,1,23,45,Male,No,11517.15
1269951,50,2,3,25,50,Male,No,10923.05
28751611,65,3,3,7,30,Female,No,8185.28
8761492,42.4,6,4,38,46,Female,No,0
27453007,56.1,4,3,14,48,Female,No,12303.19
29156407,84.5,1,1,33,44,Female,No,16673.76
14528766,52,5,4,36,28,Male,No,10121.09
28125494,68.4,3,5,40,42,Female,No,13547.94
21662571,57.6,7,3,3,49,Male,No,13482.09
19963197,26.7,7,1,24,37,Male,No,9104.25
2201558,61.1,5,4,8,42,Female,No,10190.76
3801404,32.8,7,4,26,35,Male,No,5788.89
17639229,93.8,5,3,2,32,Male,No,6233.81
1092220,81.4,8,5,50,67,Male,No,5512.93
13252421,22.4,3,5,35,24,Male,Yes,11099.78
15686204,102,7,0,5,44,Male,No,16886.88
9817059,117.9,4,5,10,36,Female,No,18703.34
29754971,79.8,2,0,29,32,Female,No,11021.78
2940598,81.7,7,4,34,49,Female,No,14900.29
16264340,101.4,7,3,23,38,Female,No,20832.87
11809532,107.1,2,2,46,53,Male,No,13261.36
13765927,34.1,8,2,56,27,Male,No,5422.37
28490607,79.4,7,4,6,54,Male,No,12173.07
23389295,43,5,0,44,48,Female,No,12248.6
4489124,43.7,6,3,46,65,Male,No,4911.71
14253068,92.5,7,1,24,53,Male,No,21742.74
8916322,71.7,3,3,33,65,Male,No,8643.2
9496708,58.6,3,0,24,39,Male,No,8365.4
19687693,34.3,7,2,26,49,Female,No,7839
26974229,22,1,3,23,25,Female,No,7748.12
20341887,107.2,5,0,40,56,Male,No,22699.9
10947033,99.6,4,5,33,55,Male,No,6389.09
23140560,99,4,4,48,52,Female,No,15674.59
494914,44.8,7,2,1,67,Female,Yes,6895.01
17765825,31.8,1,4,23,40,Female,No,4707.02
20515913,93.2,6,4,26,55,Male,No,12248.03
4045125,96.6,7,5,57,68,Male,No,10190.98
17866676,83.4,2,2,56,58,Male,No,13640.59
22492756,24.2,5,1,25,65,Female,No,13310.32
16496790,45.2,7,4,53,32,Male,No,5051.7
20007408,95.7,8,1,57,31,Female,Yes,8638.83
28339571,29.6,6,3,31,31,Male,No,14572.87
3292268,29.9,8,4,4,56,Female,No,10825.29
29783359,102.4,5,4,42,30,Male,No,12435.64
3343595,36.8,2,3,24,33,Male,No,3044.51
28401088,42.1,3,4,51,33,Male,No,6891.14
6668628,78.1,2,3,50,27,Female,No,15205.16
2111848,98.3,3,3,57,29,Male,No,7792.61
10059080,35.1,7,0,28,49,Female,No,12096.07
19990684,30.7,3,2,7,38,Male,No,7229.4
11649076,122.3,1,2,44,63,Female,Yes,13586.09
19874493,61.1,4,3,5,54,Female,No,11135.92
1260688,42.4,3,3,15,24,Male,No,10230.19
8023886,109.4,6,1,6,66,Female,No,18553.57
6099941,81.9,1,5,54,43,Male,No,10976.73
23262149,39.4,3,3,38,53,Female,No,13781.85
8964976,44.2,7,1,25,40,Male,No,16141.57
23853693,112.7,1,2,35,50,Female,No,13623.92
2055584,63,5,5,50,60,Male,No,5036.41
13828594,62.2,2,4,59,57,Male,Yes,9589.3
3178569,80.3,1,3,56,46,Male,No,6257.12
17032054,107.5,4,2,58,35,Female,No,23453.86
28916449,71.6,1,5,25,60,Male,No,0
23082217,74.7,5,3,59,46,Female,No,16460.36
28000705,47.3,3,4,19,58,Male,No,8616.43
25133471,120.3,3,2,15,46,Male,No,21590.33
28843117,80.9,3,4,25,56,Female,No,7164.34
20539019,37.5,1,5,38,58,Female,No,9505.67
11594487,96.7,6,5,28,41,Male,No,11140.42
7482262,54.2,7,4,33,65,Female,No,6639.59
20033945,104.9,2,4,57,27,Female,No,14726.59
2791391,28.5,5,5,59,38,Male,No,8614.82
19389934,57.5,3,0,5,36,Female,Yes,12693.25
11689478,50.5,4,0,46,48,Female,No,20090.73
9437530,96.3,7,2,30,39,Female,No,19714.81
4730031,46.6,1,5,55,47,Male,No,0
29134021,85,4,4,30,41,Female,No,6357.41
18622890,110.3,7,4,51,51,Male,No,16697.31
9633507,39,7,2,32,48,Female,No,15487.74
14786945,96.8,2,3,55,51,Male,No,8425.42
11594214,37.9,5,5,5,38,Male,No,5734.31
13565548,101.5,2,2,55,36,Female,No,12680.77
27416747,50.2,5,5,35,52,Female,No,3632.63
8530224,83,4,5,1,36,Female,No,9924.18
585850,52.1,6,3,19,53,Female,No,15690.83
23193306,108,7,3,49,36,Male,No,22345.07
2888229,112.5,3,2,30,58,Female,No,15586.16
27988799,111.4,7,4,10,37,Male,No,20977.42
4488269,84.9,6,3,44,45,Male,No,21099.07
18080884,94.7,1,3,25,50,Male,No,18882.93
20693866,63.1,2,3,37,56,Female,No,4506.14
18362541,96.2,4,2,7,39,Male,No,10968.36
25209510,76.7,4,4,50,28,Male,No,18501.8
6833383,132.4,4,1,25,66,Male,No,17441.83
25728531,110.2,5,1,26,54,Female,No,7375.65
12702150,80.3,3,2,16,43,Female,No,11101.95
29828078,83.8,4,1,36,31,Female,No,10368.68
29354437,93.9,5,2,14,44,Female,No,11645.45
21112128,119.8,4,0,23,45,Male,No,17349.85
10659252,29.2,4,2,31,27,Male,No,4814.33
15873505,56.3,4,2,50,38,Male,No,3703.5
2671145,42.6,2,3,7,46,Male,No,11190.94
8201421,104.7,4,4,30,44,Female,No,10150.7
5227691,83.6,3,4,39,52,Female,No,10043.3
23083977,40.8,7,3,59,45,Male,No,11015.39
20289391,50.1,5,1,19,32,Female,No,3967.85
25676324,41.5,6,3,20,28,Male,No,9905.49
25891958,98.5,7,4,19,44,Female,No,26146.54
60475,36.8,4,4,3,36,Female,No,4121.51
9269560,105.9,2,1,58,56,Male,No,17127.51
15830128,108.3,5,1,55,46,Female,No,19105.64
10729243,73,5,2,45,42,Male,No,13041.1
29695045,50.3,8,3,17,29,Female,No,20567.37
15166592,95.3,3,1,2,36,Female,No,13471.38
3346664,75.7,5,1,42,55,Male,No,13179
26438439,85.3,7,3,31,30,Female,No,11570.42
1301582,104.4,3,1,53,48,Male,No,26066.92
11562702,101.9,3,1,55,57,Male,No,12736.9
15155056,72.9,5,4,18,66,Male,No,11120.17
7585724,46,4,4,25,42,Female,No,11135.11
19826135,37,4,4,48,20,Female,Yes,117.22
9992704,55.6,4,5,40,41,Female,No,14336.52
8929668,50.8,6,4,0,46,Male,No,6685.7
3262927,74.8,6,1,21,56,Female,No,7622.41
11471965,34,6,0,19,39,Male,No,8471.86
26760353,46.1,3,2,19,40,Male,No,8085.72
9651012,38.6,1,4,14,52,Male,No,2398.36
7739202,22.6,3,4,22,46,Male,No,6957.96
15552909,123.4,8,3,31,28,Male,No,26780.6
24852357,96.1,3,4,17,35,Male,No,16894.73
9584306,78.3,4,2,24,49,Female,No,10157.67
27308101,90.2,7,2,23,32,Male,Yes,26220.9
7702748,41.1,7,1,50,51,Female,No,12413.96
2415566,75.5,4,0,20,61,Female,No,10483.13
23004163,104.8,7,1,8,41,Male,No,18211.07
10880812,51.2,4,0,13,35,Male,No,6408.37
934794,48.3,7,4,31,36,Male,Yes,9401.2
9157759,57.8,1,4,49,46,Male,No,8161.2
14291341,119.5,4,1,19,50,Female,No,21249.72
11961943,78.3,7,1,36,68,Female,No,15801.98
18573396,74.3,4,2,47,53,Female,No,10792.02
22379009,32.8,8,0,42,37,Female,No,13841.23
25019142,89.6,5,2,52,59,Female,No,14141.18
13338095,98.3,3,1,54,37,Female,No,17765.51
19059477,91.3,8,2,49,33,Female,No,9933.5
20966973,86.2,4,4,59,32,Male,Yes,12963.3
2110921,26.7,8,2,55,40,Female,No,3687.76
7416996,51.5,1,1,47,40,Male,No,3065.83
3802406,41.5,1,3,17,32,Female,No,8101.04
20261117,51.5,4,1,1,59,Female,No,10898.06
8053281,94.5,3,4,35,56,Male,No,10833.81
3039516,68.2,1,3,54,43,Female,No,3785.2
13549453,42.9,1,5,58,46,Female,No,10548.25
2286332,101.7,7,2,13,50,Male,No,22659.92
1144218,27.3,4,2,35,55,Female,No,9981.24
1256512,38.3,4,2,2,34,Female,No,16720.4
16148959,41.2,4,3,11,23,Female,No,9168.73
6488769,54.2,3,1,32,52,Male,No,5626.16
9669244,27.4,8,3,25,57,Male,No,6171.4
18209057,95.9,7,4,46,36,Male,Yes,20758.34
21881928,72,2,4,10,34,Male,Yes,10127.79
16089833,31.3,2,1,48,43,Female,No,12080.92
19701269,29.4,3,3,43,44,Male,No,8976.65
15531213,45.8,7,3,35,49,Male,No,13121.79
22280025,121.9,6,4,6,36,Female,No,12915.33
523918,45.1,2,3,32,66,Female,No,0
18716823,87.9,2,1,41,31,Female,No,9847.35
23788866,33.1,1,2,34,32,Female,No,11241.35
3054408,49.5,5,3,24,53,Female,No,0
29998749,26.5,3,1,27,44,Female,No,3230.07
20071280,91.3,7,2,46,68,Male,No,10065.07
23015574,67.8,3,5,12,57,Male,No,11419.38
24397425,72.8,3,4,28,40,Male,No,14121.04
6571691,67.7,2,4,60,36,Male,Yes,4982.38
29623040,79.6,2,4,32,48,Male,No,6231.18
21069709,92.6,6,3,58,35,Male,No,16579.46
15999751,39,3,1,51,28,Male,No,5896.7
21106351,38.8,5,4,25,41,Female,No,2005.24
25205267,82.2,4,4,24,47,Male,No,14947.96
1162502,107.6,6,3,30,42,Male,No,11818.31
15434931,36.7,6,2,23,41,Female,No,14746.49
17285680,34.6,7,1,33,65,Male,No,9187.23
7406994,49.4,6,0,41,26,Female,No,1216.6
2121730,109,6,4,25,35,Male,Yes,10308.64
29249819,57.6,2,3,13,42,Female,No,6973.12
2135963,48.7,2,5,14,51,Male,No,8966.89
11041339,101.8,2,3,48,47,Female,No,10989.87
23718852,107.6,6,1,29,36,Female,No,18665.14
2080091,47.3,2,2,0,50,Female,No,2172.01
17318590,96.7,7,4,50,39,Female,Yes,22054.28
22415273,120,6,5,27,66,Female,Yes,8887.49
3006496,52.3,7,3,45,20,Male,No,17086.99
1141074,39.1,3,4,34,31,Female,No,2639.8
7004585,48,2,2,54,40,Female,No,8569.4
22457450,31.2,7,1,58,29,Female,No,5692.83
6717912,18.5,8,1,40,47,Male,No,4999.3
19528208,30.7,6,1,39,46,Male,No,548.44
12640437,108.3,3,2,10,51,Female,No,13411.07
750438,36.3,1,3,0,38,Male,No,12399.69
17434591,98.8,7,0,37,43,Male,Yes,10521.34
29300711,94.1,6,0,19,37,Female,No,11050.68
21003717,31.7,4,2,21,25,Female,No,5923.69
24702283,101.7,4,1,39,36,Female,No,6410.26
3226716,39.1,7,4,11,57,Female,No,7632.1
19515977,44,6,5,4,61,Female,No,5344.66
20945591,49,6,3,37,46,Female,No,7800.9
26576825,87.9,2,2,7,48,Male,No,9259.91
20092722,33.9,5,5,2,35,Female,No,0
24865460,91.4,8,2,45,32,Male,No,21670.49
11619246,51.7,4,0,59,41,Male,No,9647.86
10014338,65.9,3,3,59,41,Male,No,9254.41
1213129,47.9,3,4,56,39,Female,No,11111.86
953864,53.8,6,3,52,48,Female,Yes,15802.48
10834056,77.7,5,5,58,39,Male,Yes,7645.49
19405212,72.9,6,2,42,31,Female,No,7776.75
2439633,7.4,6,3,20,47,Male,No,0
15780156,52.4,4,1,49,36,Male,No,6007.91
18323937,34.4,6,3,36,32,Male,No,3561.51
25120950,97.8,6,4,5,44,Female,No,6153.39
8435095,16,2,3,39,29,Female,No,8811.33
722282,63.5,4,2,21,49,Male,No,889.58
16780808,84.2,2,1,15,47,Male,No,13434.24
23937595,116.5,7,4,15,47,Male,No,24034.29
14401397,60.8,2,5,4,41,Male,No,3889.79
21125197,52.4,6,5,55,29,Male,No,6969.43
20354078,32.7,5,1,2,51,Male,No,10700.25
11511386,47.9,6,1,37,31,Male,No,8505.45
23098687,100.8,2,0,29,60,Female,No,21859.89
12906028,35.1,8,3,56,59,Female,No,14197.92
4111522,127.4,4,4,51,32,Male,No,21398.04
1692735,47,7,1,37,38,Male,No,10639.71
15032787,58.3,7,5,48,59,Male,No,7340.85
28642372,81.8,5,1,8,61,Male,No,13291.76
24447836,9.5,1,4,57,50,Male,Yes,7647.67
29758741,14,2,3,55,55,Female,No,5585.21
361914,92.5,5,0,50,45,Female,No,12926.73
1943302,103.1,7,3,2,42,Male,No,17725
22943261,29.6,5,4,30,29,Female,Yes,489.99
7412679,45.1,3,3,9,46,Male,No,0
26087973,56.7,4,2,22,38,Male,No,8956.09
7071751,31.9,1,3,40,20,Female,No,3375.77
23771128,85.5,7,0,7,39,Female,No,20298.62
6424930,66.1,6,1,56,44,Female,No,11168.13
28802997,74.9,2,1,8,27,Male,No,12371.25
23126668,46.3,2,3,1,42,Female,No,5862.92
28606593,97.8,8,0,13,39,Male,No,11323.43
5039671,44.3,2,5,25,63,Female,No,10315.35
5698615,48.2,8,4,53,47,Male,No,16273.15
24814278,35,4,2,50,40,Female,No,5507.66
18671807,71.4,4,2,24,48,Female,Yes,14340.2
27845769,45.5,3,4,49,36,Male,No,0
4161579,90.9,4,2,5,47,Male,No,11380.55
15484757,49.5,7,3,5,51,Male,No,17916.47
25720082,110.4,7,3,18,41,Female,No,15631.96
18386087,33.5,6,4,13,29,Female,No,7017.73
26891348,49.5,3,4,51,39,Female,Yes,6359.11
19460784,51.4,4,5,51,57,Male,No,13995.4
25637018,46.7,4,2,12,27,Male,No,6669.6
7123472,49.3,7,4,17,28,Male,No,1517.01
3018048,97.2,6,1,60,32,Female,No,8394.14
17803727,44.8,7,3,13,31,Male,No,15618.25
2312038,33.6,7,3,59,28,Male,No,17471.54
6595469,105.7,3,1,6,45,Male,No,19300.02
15977851,40.5,2,3,8,57,Male,No,2920.01
620331,70.4,4,3,46,40,Female,Yes,14549.51
6604723,83.3,4,0,44,44,Male,No,12757.13
1410439,47.2,3,4,2,27,Male,No,12581.13
29094472,28.8,7,4,54,34,Female,No,5316.63
771485,34.5,4,4,38,39,Female,No,8564.32
11540195,74.7,2,3,25,50,Female,No,12436.02
64976,49.2,8,4,3,38,Male,No,6653.02
17729538,96.5,4,4,8,40,Male,No,7306.17
9889385,35.6,5,4,39,52,Female,No,7595.95
29507255,46.3,5,3,11,58,Male,No,10870.25
5548061,69.2,5,4,1,35,Male,No,4585.9
29128695,95,5,1,59,44,Female,No,5583.86
21219513,124.7,5,4,43,46,Female,No,11396.95
17803621,77.6,4,4,8,42,Female,No,1970.75
25238519,104.8,6,4,26,31,Female,No,14741.81
18786640,70.6,5,2,57,40,Male,No,11049.79
19084191,19.3,6,3,34,36,Female,No,6802.1
1927559,31.2,3,5,10,53,Female,No,6011.98
1057732,77.6,8,5,8,56,Male,No,17829.52
17759407,99.3,6,3,30,41,Male,No,13241.15
15724796,38.6,6,1,52,69,Female,No,8655.7
23079115,55.3,2,1,5,54,Male,No,8203.54
23767992,82.9,6,2,8,40,Female,No,14128.81
27015370,79.2,3,2,57,42,Male,Yes,4541.05
5006957,73,5,1,15,38,Female,No,18090.66
27037956,50,1,2,49,54,Female,No,8988.6
16039655,95.4,3,5,20,36,Female,No,18055.4
15715885,118.7,6,1,9,49,Female,No,18279.21
15428247,43,7,3,40,21,Male,No,13534.23
21395857,76.9,5,3,21,38,Male,No,7387.62
6434367,57.6,2,5,21,34,Male,No,4688.66
12861820,113.8,6,1,12,42,Male,No,22453.31
7335257,84.5,8,2,36,53,Female,No,4774.64
1198448,60.8,4,4,30,42,Female,No,10803.51
4340338,95.7,5,2,5,40,Male,No,12562.42
16050055,20.3,8,0,18,45,Female,No,10502.72
22295925,49.8,7,3,32,42,Male,No,2440.32
28119991,125.5,6,0,53,21,Male,No,20583.25
7729782,104.2,4,4,51,34,Male,No,5724.7
10182186,16,1,3,4,62,Male,No,1629.39
23002834,55.5,6,3,55,51,Female,No,7436.78
19753357,102.9,7,2,21,45,Male,No,10920.33
27339697,52.5,7,2,47,56,Female,No,9119.4
26839083,83.9,7,4,8,54,Male,No,11230.74
19875463,50.5,2,2,26,38,Male,No,7849.93
2458691,96.7,5,1,26,42,Male,No,13266.53
27898473,90.4,7,4,9,50,Female,No,15692.9
10713133,123.8,3,0,54,66,Female,Yes,20679.08
19969916,20.5,1,1,25,36,Male,No,6434.34
7902219,79.5,3,1,37,46,Male,No,11975.48
3992028,126.1,4,3,40,26,Male,No,20449.08
21061757,85.4,4,4,52,45,Male,No,9991.76
24512498,40.5,7,4,17,56,Male,Yes,9725.81
16710010,100.1,2,3,16,25,Male,No,6330.3
13894152,33.3,2,3,30,56,Male,No,0
16776843,43.4,6,2,59,68,Male,No,15098.31
22443918,43.3,2,2,14,40,Female,No,5662.41
24889155,53.6,2,3,27,51,Female,No,14999.7
2074780,37.6,4,3,23,42,Male,Yes,14845.42
7590381,65.3,1,4,12,67,Male,No,2325.69
4832533,57.3,2,0,2,43,Female,No,6736.35
22930930,38.1,2,3,35,26,Female,No,0
21805522,101.7,2,2,9,34,Male,No,15337.03
7273088,70.5,4,3,4,55,Female,No,18096.45
15548918,51.8,3,4,30,32,Male,No,13884.19
29183082,96.5,7,2,26,42,Female,No,22658.16
5086130,81.3,2,5,20,44,Male,No,12927.72
4743744,74.4,6,4,20,51,Male,Yes,18161.23
25729814,89.1,4,2,56,63,Male,No,23308.12
24447128,78.9,4,3,10,51,Female,No,12506.42
13128071,89.6,7,4,25,54,Male,No,11059.97
18006379,113.5,1,4,47,29,Male,No,18236.68
17219874,69.1,7,2,31,27,Female,No,8229.43
10218183,46.1,6,0,40,52,Male,No,5024.51
21279058,86.7,3,4,42,29,Female,No,17677.39
3358536,68.4,6,4,20,46,Female,No,10176.18
1576157,118.1,6,1,58,62,Female,No,16162.34
17631631,93.9,2,2,6,45,Female,No,9162.25
14495672,51.5,6,4,16,29,Female,No,11469.57
26835878,51.3,3,3,49,24,Male,Yes,4318.21
11315118,28.4,7,1,30,43,Male,No,7912.1
20371121,60.3,2,1,59,50,Female,No,16556.84
20223191,16.6,2,1,20,58,Male,No,6565.67
26679687,55.4,5,2,56,43,Male,No,14119.06
24618128,102.6,8,1,42,47,Male,No,14567.79
7363493,53.9,5,2,52,54,Female,No,20645.09
7615038,99.8,5,3,6,26,Male,No,10388.89
28689773,29.2,1,2,56,37,Male,No,2873.9
11177755,50.3,4,3,10,57,Female,Yes,11606.51
27902108,81.1,6,1,56,60,Male,No,8792.73
29112599,95.9,5,1,51,27,Male,No,22819.15
18057242,105.9,3,4,27,49,Female,Yes,16992.26
349017,35.1,6,3,4,43,Female,No,9921.68
7827628,27.9,1,3,13,37,Female,No,6748.85
9650058,45.6,6,5,20,44,Female,No,16897.82
23618721,13.5,1,4,34,27,Male,No,0
25687922,61.6,8,4,18,34,Female,No,1857.34
21292746,96,7,0,48,59,Female,No,22260.22
21962051,115,1,3,3,64,Female,No,6125.9
29383478,86,7,1,54,43,Female,No,8288.26
29863408,62.9,2,2,3,45,Female,No,4524.22
22360713,66.8,2,3,59,31,Female,No,14914.89
7211217,76.4,7,5,40,55,Male,No,17260.58
12726351,48.2,5,1,47,48,Female,No,13796.65
14295715,52.3,4,5,55,55,Male,No,8059.11
3929451,106.3,8,4,45,47,Male,No,15617.15
4763569,96.5,3,4,42,47,Male,No,20541.19
9909691,81.2,2,2,17,68,Female,Yes,15867.6
3907489,96.2,1,2,16,39,Female,Yes,10560.11
22141861,14.3,2,5,37,27,Female,No,0
14392557,125.1,2,3,41,40,Male,No,17309.06
18429379,109.5,7,4,23,48,Male,No,12339.2
21283871,44.4,7,2,15,35,Male,No,16335.2
6704125,75.1,7,5,53,46,Male,No,13996.32
17331245,35.6,6,2,4,35,Male,No,12206.05
21249556,50.7,2,4,46,43,Female,No,7090.57
18421943,49.9,2,5,31,42,Female,Yes,0
16855569,55.5,7,2,12,24,Male,Yes,7349.11
10856551,70.8,8,1,37,41,Male,No,14831.72
2710978,77.7,2,3,2,37,Female,No,2602.96
27495182,114.7,7,1,31,41,Male,No,21024.65
28299981,54.8,6,5,48,44,Female,No,5218.69
3216965,95.1,4,0,44,49,Female,Yes,8117
24043200,53.6,1,0,6,36,Male,No,8519.2
14327810,45.8,7,1,4,66,Male,No,11066.6
19139760,95.5,2,1,3,54,Female,No,11470.54
11746465,95.1,3,1,49,60,Female,No,10344.79
1237251,91.5,2,3,47,45,Male,No,20559.02
6750954,94.1,8,1,0,28,Female,No,11792.43
1080589,43.2,7,4,50,38,Male,No,7188.58
1342278,80,2,3,35,50,Female,No,20438.17
21830301,39.4,6,0,34,61,Female,No,12579.16
19975056,100.3,3,3,6,44,Male,No,20055.02
26522911,47.9,3,4,29,68,Male,No,0
14053309,88.2,4,2,12,49,Male,No,8443.43
24633987,42.3,6,1,8,35,Female,No,8830.35
7950181,80.7,4,4,14,43,Female,No,2225.75
3959817,76.6,3,5,9,59,Male,No,18891.9
27107493,71.5,7,2,7,45,Female,No,13354.83
4832597,11.5,2,4,4,42,Female,No,5513.97
24567680,96.8,2,2,51,55,Male,No,14517.87
10990415,44.1,6,3,36,54,Male,No,3134.48
2947888,47,6,4,42,43,Male,Yes,2430.93
2044570,87.7,4,0,47,57,Female,No,16389.34
21928824,53.8,4,2,23,34,Female,No,7635.2
29825660,114.3,6,0,42,50,Male,No,16494.83
15437545,105.5,2,1,34,49,Female,No,23388.57
8907578,25.1,7,1,59,44,Female,No,15390.55
3643365,84.1,3,3,13,56,Male,No,10775.89
2984025,90.7,3,0,22,39,Male,No,12358.01
2342330,99.9,5,1,21,35,Male,No,6182.32
11968232,63.3,5,2,47,24,Female,No,14402.21
17601557,102.9,4,1,51,46,Male,No,13390.58
1562031,83.8,1,3,33,45,Male,No,8989.8
13907994,38,3,3,20,49,Male,No,1042.31
10422411,41.6,7,0,35,50,Male,No,10192.93
10542473,128.8,7,3,5,27,Female,No,23691.44
9517957,36.7,3,3,16,43,Female,No,8554.79
15516019,100.4,8,1,33,27,Female,No,15064.45
20960083,47.8,2,2,11,28,Female,No,6256.15
25753237,114.8,3,0,60,43,Male,No,22450.76
3590137,91.9,7,4,24,45,Female,No,20113.09
8728357,114.2,1,3,17,49,Male,No,11213.29
29248903,24.3,3,3,51,57,Male,No,8716.79
16512596,50.3,3,2,32,48,Male,No,10960.4
15788583,18.8,1,2,4,37,Female,Yes,4264.25
4498767,73.1,6,1,20,47,Female,No,14938.8
22252251,74.6,4,2,10,42,Female,No,15450.7
18181583,97.7,5,2,58,24,Male,No,13596.44
732698,48.5,7,1,15,32,Female,No,8391.17
3629987,64.2,5,1,23,36,Female,No,8120.01
27868651,88.1,3,1,38,37,Female,No,8610.26
27560818,69.9,7,5,19,50,Female,Yes,6459.87
25449293,79.9,5,4,7,36,Female,No,7068.29
14210634,23.8,6,2,3,48,Male,No,1651.19
24066617,55.5,4,4,26,45,Female,No,6565.93
22917207,55.7,5,3,3,44,Male,No,16108.94
22319312,86.4,6,3,29,38,Male,No,15541.5
6524145,63.2,2,2,24,23,Female,No,7245.55
5100150,53.1,1,4,18,38,Female,No,4186.15
8809480,29.6,1,1,10,61,Female,No,8123.38
28898981,76.9,3,4,43,38,Male,No,8339.08
1923064,98.4,5,2,2,41,Female,No,17895.27
2972726,91.9,8,0,51,39,Female,No,20998.85
26032456,75.4,3,3,50,62,Male,No,9375.71
5419906,45.2,7,3,38,37,Male,No,18416.61
3497126,80.9,4,4,32,32,Female,No,19122.29
13038259,103.7,6,3,22,46,Male,No,13189.31
6084181,46.8,6,1,53,30,Male,No,11595.46
17917267,26.8,6,2,52,41,Female,No,9911.5
24071380,64.8,7,3,2,36,Male,No,18082.19
29052867,37.3,7,0,56,50,Female,No,12765.04
14331793,80.1,3,0,8,60,Female,Yes,8801.94
14944068,99.9,7,5,35,38,Female,No,10642.47
25185876,85.2,3,1,10,57,Male,No,7582.82
15300946,48.1,6,1,15,56,Male,No,7940.8
18191318,12.7,2,3,35,41,Female,No,9064.41
295544,8.3,3,3,55,64,Male,No,0
20948212,60.9,6,0,58,33,Male,No,9956.12
1891352,122.6,7,2,33,23,Male,No,15189.45
29797366,55.6,8,3,39,56,Male,No,6620.99
20444359,93,3,4,41,22,Female,No,14856.94
13061822,50.6,4,1,28,40,Male,Yes,11560.1
17797732,69.3,7,1,32,40,Female,No,14623.48
16556657,43.9,2,2,34,52,Female,No,13724.05
3355456,93.1,8,4,14,54,Female,No,24285.27
6136244,49,5,4,12,31,Female,No,0
8788170,57.3,7,1,22,61,Male,Yes,14920.15
17198210,67.8,4,3,35,44,Male,No,11198.7
5214297,14.8,5,1,25,53,Male,No,7517.97
29324089,130.2,5,4,43,43,Female,No,24895.8
13854744,80.8,8,2,39,38,Male,No,14827.26
9467466,112.7,5,1,30,42,Male,No,25724
23490492,40.6,7,0,12,38,Male,No,5786.16
1676214,115,4,1,22,29,Male,No,13494.02
4183690,32.9,7,3,44,31,Female,No,8545.29
803499,112.5,3,2,35,56,Female,No,19701.33
10564077,132.9,2,5,45,49,Male,No,18536.07
11071188,58.4,2,2,8,42,Female,No,5000.04
5312871,105.9,6,2,36,29,Male,No,24212.2
21073348,57.1,3,2,27,31,Male,No,1686.45
3837480,43.2,3,4,35,54,Female,No,13714.63
23077010,60,3,4,2,47,Male,No,11905.54
